CNPJ;Nome;Site;Perfil;Código
30077584000164;XPCE VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;;SEGMENTO BALCAO;27622.00-7
30077642000150;SANTANDER PREV RENDA FIXA ATIVO FIC FI;;SEGMENTO BALCAO;28965.00-0
30077686000180;SAL MARINHO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;28133.00-7
30077745000110;NETUNO RENDA FIXA REFERENCIADO DI FI;;SEGMENTO BALCAO;28387.00-4
30077777000115;ACESSO TRUXT LONG BIAS ACOES FIC FI;;SEGMENTO BALCAO;28615.00-6
30085578000159;NEO MULTIMERCADO GESTAO DE RECURSOS LTDA;;GESTOR;4918
30085578000159;NEO MULTIMERCADO GESTAO DE RECURSOS LTDA;;SEGMENTO BALCAO,PARTICIPANTE DE CCP;53929.00-4
30091444000140;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO KINEA FII;;SEGMENTO BALCAO;28061.00-7
30091506000114;FUNDO DE INVESTIMENTO IMOBILIARIO NOVA IGUACU - FII;;SEGMENTO BALCAO;52252.00-2
30094114000109;UNIAO DE LOJAS LEADER  S.A.;;SEGMENTO BALCAO;17186.40-5
30102236000108;ACESSO SPX LANCER PREV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;28042.00-2
30102276000141;SANTANDER HERMES RF FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;;SEGMENTO BALCAO;27726.00-6
30102322000102;MARCELLINI FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO EXTERIOR;;SEGMENTO BALCAO;27777.00-0
30102367000187;ACESSO TRUXT MACRO MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;;SEGMENTO BALCAO;28007.00-9
30102382000125;SANTANDER PREV ACTIVE PORTFOLIO MULTIMERCADO CREDITO PRIVADO FI;;SEGMENTO BALCAO;30001.00-0
30102426000117;SANTANDER PREV MASTER RENDA FIXA ATIVO FUNDO DE INVESTIMENTO;;SEGMENTO BALCAO;28960.00-5
30102441000165;SANTANDER PREV NTN-B 2028 RF FIC FI;;SEGMENTO BALCAO;34766.00-4
30102469000100;SANTANDER PB BARUC MULTIMERCADO CREDITO PRIVADO IE FI;;SEGMENTO BALCAO;29913.00-6
30102482000151;SANTANDER LATTICE RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO;;SEGMENTO BALCAO;29825.00-8
30102516000108;SANTANDER PREV PB RENDA FIXA ATIVO FIC FI;;SEGMENTO BALCAO;29009.00-6
30103391000130;CCI FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;27614.00-8
30103475000174;SAFRA PREV EVEREST FIM CP PREVIDENCIARIO;;SEGMENTO BALCAO;27664.00-3
30103489000198;SAFRA PREV EXCLUSIVE XI FIC FIM CREDITO PRIVADO PREVIDENCIARIO;;SEGMENTO BALCAO;27670.00-4
30103544000140;SAFRA PREV FARADAY FIC FI MULTIMERCADO PREVIDENCIARIO;;SEGMENTO BALCAO;27668.00-9
30103589000114;SAFRA PREV TRAW FIC FIM CP PREVIDENCIARIO;;SEGMENTO BALCAO;27717.00-8
30104715000155;ANIMA I PRODUCOES ARTISTICAS LTDA;;SEGMENTO BALCAO;03184.44-2
30127068000105;ELDORADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAOPADRONIZADOS;;SEGMENTO BALCAO;46176.00-8
30128621000116;SANTANDER PREV GESTAO ATIVA ARROJADO MULTIMERCADO CREDITO PRIVADO FI;;SEGMENTO BALCAO;34813.00-5
30128740000179;051 MHX FIF MULTIMERCADO CRED PRIV RESP LIMITADA;;SEGMENTO BALCAO;28759.00-3
30128758000170;JURAPE FIM CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;28785.00-8
30128829000135;SANTANDER PB STOIC ACOES FUNDO DE INVESTIMENTO FINANCEIRO;;SEGMENTO BALCAO;28969.00-6
30129165000129;COMET FIC DE FIM CREDITO PRIVADO;;SEGMENTO BALCAO;34287.00-2
30129261000177;MANAGER ABSOLUTE VERTEX FIC FIM;;SEGMENTO BALCAO;27745.00-1
30129277000180;MANAGER BAHIA MARAU FIC FI MULTIMERCADO;;SEGMENTO BALCAO;27813.00-5
30129289000104;MANAGER ATMOS FIC FI ACOES;;SEGMENTO BALCAO;27908.00-6
30129310000171;JANDIABIDU FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;52727.00-1
30130708000128;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIARIO - FII;;SEGMENTO BALCAO;27578.00-3
30135282000103;PATRIMONIAL GESTÃO DE RECURSOS LTDA;;GESTOR;13895
30135282000103;PATRIMONIAL GESTÃO DE RECURSOS LTDA;;SEGMENTO BALCAO,PARTICIPANTE DE CCP;56866.00-9
30144066000116;CITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO;;SEGMENTO BALCAO;42667.00-9
30166700000111;FUNDO DE INVESTIMENTO IMOBILIARIO RBR PRIVATE CREDITO IMOBILIARIO;;SEGMENTO BALCAO;27572.00-9
30168870000135;SANTANDER SANT LIGAS II RF CREDITO PRIVADO FI;;SEGMENTO BALCAO;29475.00-1
30172491000119;BANCO HYUNDAI CAPITAL BRASIL S/A;;SEGMENTO BALCAO;29916.00-3
30177979000139;UPSIDE MULTICARTEIRA AGRO INDUSTRIA E COMERCIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;28357.00-3
30178506000156;FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ;;SEGMENTO BALCAO;53160.00-7
30178824000117;KTA FUNDO DE INVESTIMENTO EM COTAS DE FIM CP RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;27418.00-8
30178912000119;CONSTELLATION ICATU 70 PREV FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;28052.00-9
30178943000170;GERI TENAX FIF RF LP RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;27835.00-7
30190221000130;AGRO SUDOESTE LTDA;;SEGMENTO BALCAO;41555.00-2
30193705000133;ZERO CINCO UM CAPITAL GESTAO DE RECURSOS LTDA;;GESTOR;71059
30193705000133;ZERO CINCO UM CAPITAL GESTAO DE RECURSOS LTDA;;SEGMENTO BALCAO,PARTICIPANTE DE CCP;53632.00-9
30213493000109;TEGRA INCORPORADORA S.A.;;SEGMENTO BALCAO;44293.40-2
30215819000137;VITORIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO - INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;40901.00-4
30219233000140;COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-REBEL;;SEGMENTO BALCAO;28542.40-9
30230870000118;TORDESILHAS EI FUNDO DE INVESTIMENTO IMOBILIARIO;;SEGMENTO BALCAO;34818.00-0
30248158000146;LEGATUS SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;;SEGMENTO BALCAO;33090.00-1
30248180000196;HECTARE CE FUNDO DE INVESTIMENTO IMOBILIARIO;;SEGMENTO BALCAO;28411.00-4
30257316000124;NUCLEO PWM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES;;SEGMENTO BALCAO;27642.00-1
30258057000156;SOC DE PREV COMPLEMENTAR DA DATAPREV - PREVDATA;www.prevdata.org.br;GESTOR;556
30258057000156;SOC DE PREV COMPLEMENTAR DA DATAPREV - PREVDATA;www.prevdata.org.br;SEGMENTO BALCAO,PARTICIPANTE DE CCP;26819.70-1
30259209000135;FUNDO DE INVESTIMENTO MULTIMERCADO FT2LL;;SEGMENTO BALCAO;44515.00-1
30259240000176;THOR FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;30591.00-8
30262440000188;CONCESSIONARIA ALLEGRA PACAEMBU SPE S/A;;SEGMENTO BALCAO;52082.40-9
30265100000100;ECO135   CONCESSIONARIA  DE RODOVIAS S.A.;;SEGMENTO BALCAO;28008.40-0
30267413000106;INTERFILM PRODUCOES CINEMATOGRAF. LTDA;;SEGMENTO BALCAO;33519.44-1
30270002000161;SANTANDER PB ZUCCHERO MULTIMERCADO CREDITO PRIVADO  FI;;SEGMENTO BALCAO;28162.00-9
30271177000193;WARREN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;27683.00-8
30277685000189;FUND REDE FERROVIARIA DE SEG SOCIAL REFER;;GESTOR;20891
30277685000189;FUND REDE FERROVIARIA DE SEG SOCIAL REFER;;SEGMENTO BALCAO,PARTICIPANTE DE CCP;26789.70-7
30280531000146;VILA VELHA S.A. ADMINISTRACAO E PARTICIPACOES;;SEGMENTO BALCAO;25792.40-3
30282181000157;FIP ANJO FUNDO DE INVESTIMENTO EM PARTICIPACOES CAPITAL SEMENTE;;SEGMENTO BALCAO;30308.00-2
30282227000138;BNP PARIBAS PREMIUM EQUITIES FIC FIA;;SEGMENTO BALCAO;29187.00-7
30282243000120;DREAM FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;38863.00-6
30282288000103;BNP PARIBAS RIO NEGRO FIC FIM CP;;SEGMENTO BALCAO;56387.00-7
30282320000142;PSS ESPECTRO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;29851.00-3
30282464000107;JOULE APADMA FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;52889.00-4
30282611000130;TRIAR SPECIAL SITUATIONS II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;28188.00-7
30283448000120;FATOR INNOVATION FIAGRO DIREITOS CREDITORIOS;;SEGMENTO BALCAO;34220.00-7
30294047000176;FRANKLIN K2 ALTERNATIVE STRATEGIES FIC FIM IE;;SEGMENTO BALCAO;27790.00-1
30294098000106;FRANKLIN K2 ALTERNATIVE STRATEGIES FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;27756.00-7
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;ADMINISTRADOR DE CLUBES;1026
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;AGENTE DE CUSTÓDIA;1026
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;CUSTODIANTE BALCÃO;1026
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;EMITENTE DE GARANTIAS;2264
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;GESTOR;10021
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;LIQUIDANTE;1026 - 10021 - 10245
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;MEMBRO DE COMPENSAÇÃO;1026
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;MEMBRO DE COMPENSAÇÃO DE CÂMBIO;50034
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;PARTICIPANTE DE BALCÃO;1026
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;PARTICIPANTE DE LIQUIDAÇÃO ;1026
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;PARTICIPANTE DE NEGOCIAÇÃO PLENO;50034
30306294000145;BANCO BTG PACTUAL S/A;www.btgpactual.com;SEGMENTO BALCAO,PARTICIPANTE DE CCP;72080.00-3
30311116000102;VILA PIAUI 2 EMPREENDIMENTOS E PARTICIPACOES S A;;SEGMENTO BALCAO;36798.40-3
30311141000196;VILA PIAUI 3 EMPREENDIMENTOS E PARTICIPACOES S/A;;SEGMENTO BALCAO;34985.40-7
30311178000114;VILA SERGIPE 3 EMPREENDIMENTOS E PARTICIPACOES S/A;;SEGMENTO BALCAO;34984.40-8
30317436000170;DAHLIA TOTAL RETURN MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;27604.00-1
30317453000107;PE SOPP FUNDO DE INVESTIMENTO EM PARTICIPACOES II MULTIESTRATEGIA INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;34760.00-0
30317454000151;DAHLIA TOTAL RETURN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;27586.00-2
30317464000197;XP INFRA II FUNDO DE INVESTIMENTO EM PARTICIPACOES EM INFRAESTRUTURA;;SEGMENTO BALCAO;36423.00-8
30321883000100;VILA PIAUI 1 EMPREENDIMENTOS E PARTICIPACOES S.A.;;SEGMENTO BALCAO;36803.40-8
30321925000103;VILA SERGIPE 2 EMPREENDIMENTOS E PARTICIPACOES S/A;;SEGMENTO BALCAO;34982.40-0
30322316000160;FUNPRESP-JUD ATHENA FI MULTIMERCADO;;SEGMENTO BALCAO;30923.00-9
30322329000130;QI ARAUCARIA SELECAO FI EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;29576.00-3
30322419000120;SALAMANCA FIM CP IE;;SEGMENTO BALCAO;29024.00-5
30329393000142;SPECIALE CREDITO PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;44634.00-9
30329397000120;BTG PACTUAL DISCOVERY PREVIDENCIA ZURICH FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO;;SEGMENTO BALCAO;28164.00-7
30329404000194;LEGACY CAPITAL B FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;49363.00-7
30330439000143;TOMCAT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;;SEGMENTO BALCAO;27877.00-3
30330483000153;MBPREV IV RENDA FIXA FUNDO DE INVESTIMENTO;;SEGMENTO BALCAO;27785.00-9
30330491000108;TRUXT ESTRATEGIA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;27866.00-7
30330495000188;FCOPEL FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO II;;SEGMENTO BALCAO;27929.00-9
30332581000120;QUATA ARCEL NPL I FIDC NAO PADRONIZADOS;;SEGMENTO BALCAO;54573.00-2
30332614000131;FORTRESS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;39635.00-6
30332794000151;THE ROCKET CAPITAL FIM CP IE;;SEGMENTO BALCAO;29857.00-7
30332800000170;SANTANDER PB ICARO III MULTIMERCADO CREDITO PRIVADO FI;;SEGMENTO BALCAO;29760.00-8
30332830000187;CHERRY FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;28110.00-6
30338659000113;CHESS ALPHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;27873.00-7
30338679000194;LEGACY CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ACCESS;;SEGMENTO BALCAO;30248.00-7
30338831000139;XPA VERTICE CREDITO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;27594.00-1
30338838000150;CAPITANIA CREDPREVIDENCIA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;;SEGMENTO BALCAO;27597.00-8
30342595000124;SERRA DO MEL HOLDING S.A;;SEGMENTO BALCAO;39256.40-9
30351337000104;LEGACY CAPITAL SELECTION FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;31675.00-2
30353549000120;AUGME PRO FI MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;29757.00-4
30353644000124;STAR TWO FIM CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;29920.00-6
30353771000123;MYSTICAL FIM CP INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;36686.00-3
30353827000140;SANTANDER PB ITIQUIRA III MULTIMERCADO CREDITO PRIVADO FUNDO DE INVESTIMENTO;;SEGMENTO BALCAO;28333.00-3
30353854000112;BKP FIM CP IE;;SEGMENTO BALCAO;28104.00-5
30354057000150;ACATUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO IE;;SEGMENTO BALCAO;29855.00-9
30365949000156;LESTE CREDIT HIGH YIELD BRASIL FC FI MULT CRED PRIV;;SEGMENTO BALCAO;30465.00-0
30366098000166;REGILO FIA;;SEGMENTO BALCAO;28980.00-9
30366120000178;FID VCK;;SEGMENTO BALCAO;37976.00-4
30378445000170;BANESTES ESTRATEGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;;SEGMENTO BALCAO;27816.00-2
30378490000125;SULAMERICA CAPITAL FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;;SEGMENTO BALCAO;43735.00-2
30378501000177;INVESTSENIOR FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;29186.00-8
30378504000100;SULAMERICA JURO REAL CURTO PREV  FIC FI RF LP;;SEGMENTO BALCAO;46783.00-6
30378535000161;BRADESCO FIC DE FIM FUND OF FUNDS PGBL/VGBL;;SEGMENTO BALCAO;28435.00-4
30378546000141;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO MULTIGESTORES PGBL/VGBL;;SEGMENTO BALCAO;28032.00-5
30378557000121;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO PRIVATE MULTIGESTORES PGBL/VGBL;;SEGMENTO BALCAO;28033.00-4
30378569000156;VERDE ESTRATEGIA AM B60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;28401.00-7
30378610000194;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO QAA HEDGE;;SEGMENTO BALCAO;28332.00-4
30378631000100;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO PORTFOLIO DE RISCO;;SEGMENTO BALCAO;28334.00-2
30378720000156;FUNDO DE INVESTIMENTO EM COTAS DE FIM CREDITO PRIVADO VALE DO JURUENA II;;SEGMENTO BALCAO;30295.00-5
30378732000180;FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO ITARARE;;SEGMENTO BALCAO;31812.00-9
30378744000105;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO BVP 98;;SEGMENTO BALCAO;30432.00-2
30378790000104;FI EM COTAS DE FI MULTIMERCADO CREDITO PRIVADO BIAVIC;;SEGMENTO BALCAO;30130.00-5
30392503000110;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO GPS;;SEGMENTO BALCAO;30296.00-4
30392522000147;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO FIORENZO;;SEGMENTO BALCAO;30160.00-6
30392533000127;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO SEMPRE VIVA;;SEGMENTO BALCAO;30580.00-2
30392564000188;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO ALMA;;SEGMENTO BALCAO;31806.00-8
30392611000193;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO BVP 93;;SEGMENTO BALCAO;31720.00-5
30392645000188;FIC DE FIM CREDITO PRIVADO RECANTO DAS ESTRELAS;;SEGMENTO BALCAO;35346.00-7
30392659000100;BRAM FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO ULTRA;;SEGMENTO BALCAO;30263.00-6
30392768000119;FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO BVP 105;;SEGMENTO BALCAO;35941.00-0
30392811000146;FIM CRED PRIV CBPG;;SEGMENTO BALCAO;36049.00-4
30392819000102;FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO BVP 109;;SEGMENTO BALCAO;36466.00-3
30392838000139;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO HMN;;SEGMENTO BALCAO;32702.00-8
30393186000157;BB VMHC FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO LONGO PRAZO;;SEGMENTO BALCAO;48690.00-1
30407131000159;LRC 247 PARTICIPACOES LTDA;;SEGMENTO BALCAO;56836.40-0
30411616000116;RTM INFRAESTRUTURA EM TECNOLOGIA DA INFORMACAO LTDA;;SEGMENTO BALCAO;52384.35-8
30418547000172;BELMONTE II PARQUE SOLAR S.A.;;SEGMENTO BALCAO;46151.40-1
30418918000116;FRADE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;;SEGMENTO BALCAO;28424.00-8
30418951000146;XPCE SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM COTAS DE FIDC NP;;SEGMENTO BALCAO;35702.00-5
30419083000119;ITAU OPTIMUS PREV BTG DISTRIBUIDORES FIF CIC RENDA FIXA LP - RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;40723.00-0
30419109000129;ITAU UNIBANCO ACOES MASTER FI;;SEGMENTO BALCAO;34180.00-6
30419128000155;FARO INVESTIMENTOS II INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO ACOES;;SEGMENTO BALCAO;27811.00-7
30419148000126;ITAU FLEXPREV PRIVATE III CREDITO PRIVADO RENDA FIXA FICFI;;SEGMENTO BALCAO;27823.00-2
30419172000165;ITAU SMALL CAP MASTER FIA;;SEGMENTO BALCAO;34182.00-4
30419275000125;ITAU EMPRESAS ACTIVE FIX 5 RF CRED PRIV FIF CIC DE INVESTIMENTO EM COTAS - RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;39533.00-5
30419307000192;CIVETTA FIM INR;;SEGMENTO BALCAO;34183.00-3
30435310000108;BPG AV MOFARREJ EMPREENDIMENTOS E PARTICIPACOES S.A;;SEGMENTO BALCAO;45103.40-5
30441447000167;BRASILPREV RT KHALKI FIC FI MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;28438.00-1
30447330000190;BRADESCO VERDE AM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL;;SEGMENTO BALCAO;29672.00-0
30447371000187;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO VESTRAL PREV;;SEGMENTO BALCAO;35692.00-5
30447415000179;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP V.V.D. PREVIDENCIA;;SEGMENTO BALCAO;35011.00-2
30447447000174;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO DUCK;;SEGMENTO BALCAO;37637.00-6
30453118000136;MARAU FIF MULTIMERCADO CRED PRIV;;SEGMENTO BALCAO;27552.00-5
30453170000192;PZN - FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;45769.00-7
30453235000108;BOGARI VALUE ICATU PREV FUNDO DE INVESTIMENTO MULTIMERCADO FIFE;;SEGMENTO BALCAO;28453.00-0
30453246000180;FINACAP SOBERANO FUNDO DE INVESTIMENTO RENDA FIXA;;SEGMENTO BALCAO;28142.00-5
30453277000130;SURICATO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;27653.00-7
30453289000165;G5 ALLOCATION FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;27665.00-2
30453303000120;BRASIL - ITAU FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCAO;28762.00-7
30453307000109;BRASIL WESTERN ASSET FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCAO;28757.00-5
30453447000187;SANTANDER PB MDJ II MULTIMERCADO CREDITO PRIVADO FI;;SEGMENTO BALCAO;31996.00-4
30459788000160;MULTIBRA FUNDO DE PENSAO;;SEGMENTO BALCAO;09630.70-1
30479394000173;2BCAPITAL - BRASIL CAPITAL DE CRESCIMENTO II - FIP MULTIESTRATEGIA;;SEGMENTO BALCAO;27796.00-5
30486755000109;LOGOS GESTAO DE RECURSOS LTDA;;GESTOR;4093
30487912000109;INSTITUTO AMBEV DE PREVIDENCIA PRIVADA;;SEGMENTO BALCAO;01321.70-2
30489891000152;EUSKADI INVESTMENTS LTD - ITAU UNIBANCO S.A.;;SEGMENTO BALCAO;27515.70-5
30492325000108;VINCI CAPITAL PARTNERS II J BETA FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;;SEGMENTO BALCAO;37087.00-3
30492393000169;PERPH FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;;SEGMENTO BALCAO;39687.00-9
30492529000130;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS COOPERCITRUS;;SEGMENTO BALCAO;29769.00-9
30492952000130;FIVE STAR FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO IE;;SEGMENTO BALCAO;31030.00-1
30492962000176;VIC RECEBIVEIS FORNECEDORES FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;27736.00-3
30492978000189;DORE FIF MULTIMERCADO CRED PRIV;;SEGMENTO BALCAO;27758.00-5
30493047000103;ICATU SEG ALOCC PREVIDENCIA PRIVADA FIC DE FIM CREDITO PRIVADO;;SEGMENTO BALCAO;27966.00-0
30493082000114;C EST LA VIE FIF MULTIMERCADO CRED PRIV;;SEGMENTO BALCAO;27740.00-6
30493093000102;KARLSRUHE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;30307.00-3
30493288000144;1111 FIM CP IE;;SEGMENTO BALCAO;34191.00-2
30493304000107;BAHIA AM MARAU S FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;28626.00-2
30493327000103;IBIUNA HEDGE STSF FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;27872.00-8
30493620000170;SANTANDER PREV GESTAO ATIVA MODERADO MULTIMERCADO CREDITO PRIVADO FI;;SEGMENTO BALCAO;30221.00-0
30493640000141;SANTANDER CABESP FAMILIA RF REF DI FI;;SEGMENTO BALCAO;29121.00-1
